accepted; matrix.corr; matrix.sd; root; which.phylo; log.lik 
0; 4; 0; 0; 511; 236.028
0; 4; 0; 0; 746; 230.004
0; 3; 0; 0; 870; 232.528
0; 0; 4; 0; 558; 235.835
0; 1; 0; 0; 253; 235.015
0; 0; 3; 0; 468; 237.018
0; 1; 0; 0; 619; 236.069
0; 4; 0; 0; 274; 235.201
0; 0; 5; 0; 365; 236.715
0; 0; 4; 0; 357; 233.346
0; 2; 0; 0; 746; 240.291
0; 0; 2; 0; 746; 240.291
0; 4; 0; 0; 281; 238.656
0; 1; 0; 0; 344; 243.673
0; 0; 1; 0; 344; 243.673
0; 0; 2; 0; 344; 243.673
0; 1; 0; 0; 344; 243.673
0; 0; 5; 0; 344; 243.673
0; 2; 0; 0; 344; 243.673
1; 0; 0; 1; 344; 243.673
0; 0; 1; 0; 344; 243.673
0; 5; 0; 0; 344; 243.673
0; 3; 0; 0; 344; 243.673
0; 5; 0; 0; 344; 243.673
0; 1; 0; 0; 344; 243.673
0; 0; 4; 0; 344; 243.673
0; 0; 3; 0; 619; 242.417
0; 0; 4; 0; 619; 242.417
0; 5; 0; 0; 619; 242.417
0; 0; 4; 0; 619; 242.417
0; 5; 0; 0; 619; 243.643
0; 0; 5; 0; 870; 241.739
0; 0; 2; 0; 870; 241.739
0; 1; 0; 0; 870; 241.739
0; 0; 2; 0; 870; 241.739
0; 4; 0; 0; 511; 240.204
0; 1; 0; 0; 511; 240.204
0; 2; 0; 0; 746; 236.489
0; 2; 0; 0; 584; 224.694
0; 0; 5; 0; 460; 229.452
0; 3; 0; 0; 854; 237.965
0; 2; 0; 0; 431; 239.758
0; 2; 0; 0; 795; 244.184
0; 0; 4; 0; 931; 246.293
0; 1; 0; 0; 546; 244.261
0; 0; 3; 0; 809; 241.687
0; 3; 0; 0; 576; 248.153
0; 2; 0; 0; 576; 248.153
0; 0; 3; 0; 518; 240.861
0; 3; 0; 0; 226; 238.795
0; 4; 0; 0; 247; 240.648
0; 2; 0; 0; 18; 236.273
0; 5; 0; 0; 281; 238.248
0; 0; 3; 0; 281; 238.248
0; 0; 4; 0; 511; 234.808
0; 0; 3; 0; 511; 234.808
1; 3; 0; 0; 934; 233.231
1; 2; 0; 0; 190; 231.712
1; 1; 0; 0; 177; 233.684
0; 2; 0; 0; 771; 231.959
0; 4; 0; 0; 420; 240.752
0; 0; 3; 0; 732; 237.948
1; 0; 0; 1; 665; 234.067
0; 0; 3; 0; 73; 237.772
0; 0; 1; 0; 997; 237.7
0; 3; 0; 0; 382; 236.065
0; 2; 0; 0; 942; 239.999
0; 0; 5; 0; 546; 240.313
0; 1; 0; 0; 483; 241.663
0; 3; 0; 0; 828; 242.928
0; 4; 0; 0; 722; 239.792
1; 0; 0; 1; 73; 246.752
0; 4; 0; 0; 73; 246.752
0; 0; 4; 0; 73; 246.752
0; 0; 3; 0; 73; 246.752
0; 0; 1; 0; 73; 246.752
0; 5; 0; 0; 73; 246.752
0; 0; 4; 0; 73; 246.752
0; 4; 0; 0; 73; 246.752
0; 4; 0; 0; 576; 247.505
